# GeoID, y_pred, y_predprob
33484,0,0.32276
33485,0,0.24274
33486,0,0.25105
33487,0,0.37848
33488,0,0.30858
33489,0,0.24274
33490,0,0.32276
33491,0,0.32276
33492,0,0.21477
33493,0,0.24274
33494,0,0.40111
33495,0,0.40111
33496,0,0.26365
33497,0,0.21477
33498,0,0.20098
33499,0,0.21477
33500,0,0.19741
33501,0,0.19741
33503,0,0.21477
33504,0,0.21477
33505,0,0.20098
33506,0,0.20098
33507,0,0.20098
33508,0,0.19741
33509,0,0.21477
33510,0,0.20098
33511,0,0.32276
33603,0,0.46146
33604,0,0.46146
33605,1,0.53720
33606,0,0.44321
33607,1,0.57118
33608,1,0.71754
33609,1,0.58348
33610,1,0.68019
33611,1,0.69870
33612,1,0.63982
33613,1,0.70530
33614,1,0.60594
33615,1,0.57118
33616,0,0.40111
33617,0,0.45264
33618,0,0.25105
33619,0,0.20098
33620,0,0.19741
33621,0,0.20098
33622,0,0.21477
33623,0,0.40111
33624,0,0.40111
33625,0,0.40111
33626,0,0.32276
33627,0,0.24274
33628,0,0.25105
33629,0,0.35641
33630,0,0.40111
33631,0,0.44224
33632,0,0.28471
33633,0,0.24274
33634,0,0.40111
33635,0,0.25105
33636,0,0.25105
33637,0,0.40111
33638,0,0.40111
33639,0,0.40111
33640,0,0.28986
33641,0,0.21477
33642,0,0.21477
33643,0,0.21477
33644,0,0.21477
33646,0,0.20098
33647,0,0.20098
33648,0,0.20098
33649,0,0.19741
33650,0,0.19741
33651,0,0.20098
33652,0,0.21477
33653,0,0.37848
33742,0,0.46146
33743,0,0.37013
33744,0,0.44653
33745,1,0.53720
33746,1,0.54414
33747,1,0.67296
33748,1,0.75753
33749,1,0.69870
33750,1,0.69870
33751,1,0.72613
33752,1,0.65313
33753,0,0.47948
33754,0,0.45264
33755,0,0.32276
33756,0,0.45264
33757,0,0.21477
33758,0,0.19741
33759,0,0.19741
33760,0,0.21477
33761,0,0.40111
33762,0,0.40111
33763,0,0.40111
33764,0,0.40111
33765,0,0.40111
33766,0,0.40111
33767,0,0.40111
33768,0,0.40111
33769,0,0.35871
33770,0,0.40293
33771,0,0.40293
33772,0,0.35871
33773,0,0.40111
33774,0,0.40111
33775,0,0.45264
33776,0,0.40111
33777,0,0.32276
33778,0,0.25105
33779,0,0.36452
33780,0,0.24274
33781,0,0.21477
33782,0,0.19741
33783,0,0.20098
33784,0,0.19741
33785,0,0.19741
33786,0,0.19741
33787,0,0.19741
33788,0,0.29481
33789,0,0.45824
33878,1,0.53720
33879,1,0.57118
33880,1,0.57118
33881,1,0.55562
33882,1,0.67853
33883,1,0.75753
33884,1,0.69870
33885,1,0.69870
33886,1,0.72613
33887,1,0.67296
33888,1,0.63551
33889,1,0.62415
33890,0,0.40111
33891,0,0.46146
33892,0,0.32276
33893,0,0.19741
33894,0,0.19741
33895,0,0.21477
33896,0,0.21477
33897,0,0.40111
33898,0,0.40111
33899,0,0.40111
33900,0,0.40111
33901,0,0.37848
33902,0,0.30858
33904,0,0.40293
33905,0,0.35871
33906,0,0.40293
33907,0,0.24274
33908,0,0.32276
33909,0,0.24274
33910,0,0.32276
33911,0,0.21477
33912,0,0.26365
33916,0,0.19741
33917,0,0.19741
33919,0,0.24274
34008,1,0.52219
34009,1,0.58991
34010,1,0.58991
34011,0,0.48893
34012,1,0.68019
34013,1,0.69870
34014,1,0.69870
34015,1,0.75753
34016,1,0.63982
34017,1,0.65313
34018,1,0.58292
34019,1,0.60594
34020,1,0.53720
34021,0,0.45264
34022,0,0.20098
34023,0,0.19741
34024,0,0.20098
34025,0,0.21477
34026,0,0.40111
34027,0,0.40111
34028,0,0.40111
34029,0,0.40111
34036,0,0.21477
34037,0,0.20098
34038,0,0.19741
34039,0,0.20098
34124,0,0.46315
34125,1,0.57118
34126,1,0.58991
34127,1,0.55827
34128,1,0.65313
34129,1,0.69870
34130,1,0.75753
34131,1,0.74229
34132,1,0.67296
34133,1,0.63551
34134,1,0.57265
34135,0,0.47939
34136,1,0.53720
34137,0,0.24274
34138,0,0.19741
34139,0,0.19741
34140,0,0.20098
34141,0,0.24274
34142,0,0.40111
34143,0,0.40111
34144,0,0.33489
34145,0,0.30858
34146,0,0.19741
34147,0,0.19741
34229,1,0.58991
34230,1,0.58991
34231,1,0.58991
34232,0,0.46315
34233,1,0.67296
34234,1,0.75753
34235,1,0.69870
34236,1,0.75753
34237,1,0.72613
34238,1,0.56176
34239,1,0.55512
34240,0,0.40111
34241,0,0.45264
34242,0,0.21477
34243,0,0.19741
34244,0,0.21477
34245,0,0.21477
34246,0,0.35641
34247,0,0.32276
34248,0,0.40111
34249,0,0.35871
34250,0,0.30858
34333,1,0.55637
34334,1,0.54223
34335,1,0.63386
34336,1,0.56176
34337,1,0.57265
34338,1,0.75753
34339,1,0.75753
34340,1,0.73573
34341,1,0.72613
34342,1,0.57118
34343,0,0.49983
34344,0,0.46146
34345,0,0.35641
34346,0,0.20098
34347,0,0.20098
34348,0,0.21477
34349,0,0.24274
34350,0,0.40111
34351,0,0.40111
34352,0,0.40111
34353,0,0.45824
34354,0,0.38749
34434,1,0.63386
34435,1,0.63386
34436,1,0.55343
34437,1,0.61967
34438,1,0.67296
34439,1,0.69870
34440,1,0.75753
34441,1,0.70530
34442,1,0.75753
34443,1,0.55637
34444,1,0.53720
34445,0,0.49983
34446,0,0.21477
34447,0,0.19741
34448,0,0.21477
34449,0,0.21477
34450,0,0.40111
34451,0,0.21477
34452,0,0.40111
34453,0,0.44224
34454,0,0.38749
34455,0,0.44224
34456,0,0.35641
34531,1,0.68019
34532,1,0.55533
34533,1,0.68019
34534,1,0.64349
34535,1,0.69870
34536,1,0.69870
34537,1,0.69870
34538,1,0.58348
34539,1,0.60594
34540,1,0.53720
34541,1,0.58991
34542,0,0.40111
34543,0,0.19741
34544,0,0.19741
34545,0,0.20098
34546,0,0.21477
34547,0,0.40111
34548,0,0.40111
34549,0,0.37848
34550,0,0.40293
34551,0,0.35871
34552,0,0.32276
34628,1,0.68019
34629,1,0.68019
34630,1,0.72613
34631,1,0.75753
34632,1,0.75753
34633,1,0.70530
34634,1,0.56176
34635,1,0.71754
34636,1,0.57118
34637,0,0.46146
34638,0,0.46146
34639,0,0.20098
34640,0,0.19741
34641,0,0.21477
34642,0,0.21477
34643,0,0.40111
34644,0,0.24274
34645,0,0.40111
34646,0,0.35871
34647,0,0.38749
34648,0,0.35871
34649,0,0.35641
34727,1,0.69870
34728,1,0.75753
34729,1,0.75753
34730,1,0.75753
34731,1,0.75753
34732,1,0.68019
34733,1,0.67853
34734,1,0.58991
34735,1,0.53720
34736,0,0.49983
34737,0,0.25105
34738,0,0.19741
34739,0,0.20098
34740,0,0.20098
34741,0,0.32276
34742,0,0.24274
34743,0,0.40111
34744,0,0.40111
34745,0,0.40293
34746,0,0.35871
34747,0,0.35641
34748,0,0.40111
34749,0,0.40111
34830,1,0.69870
34831,1,0.75753
34832,1,0.75753
34833,1,0.75753
34834,1,0.63551
34835,1,0.74229
34836,0,0.46315
34837,1,0.57118
34838,0,0.40111
34839,0,0.40111
34840,0,0.19741
34841,0,0.19741
34842,0,0.21477
34843,0,0.21477
34844,0,0.40111
34845,0,0.24274
34846,0,0.40111
34847,0,0.35871
34848,0,0.30858
34849,0,0.30858
34850,0,0.40111
34851,0,0.40111
34852,0,0.29481
34929,1,0.75753
34930,1,0.69870
34931,1,0.74229
34932,1,0.63982
34933,1,0.65313
34934,1,0.58348
34935,0,0.46315
34936,1,0.53720
34937,0,0.37013
34938,0,0.21477
34939,0,0.19741
34940,0,0.21477
34941,0,0.20098
34942,0,0.26498
34943,0,0.32276
34944,0,0.40111
34945,0,0.40111
34946,0,0.37848
34947,0,0.30858
34948,0,0.30858
34949,0,0.40111
34950,0,0.40111
35032,1,0.69870
35033,1,0.75753
35034,1,0.75753
35035,1,0.58348
35036,1,0.56176
35037,1,0.58991
35038,1,0.57118
35039,0,0.40111
35040,0,0.32276
35041,0,0.19741
35042,0,0.21477
35043,0,0.21477
35044,0,0.21477
35045,0,0.24274
35046,0,0.29481
35047,0,0.40111
35048,0,0.35871
35049,0,0.30858
35050,0,0.30858
35051,0,0.35871
35052,0,0.32276
35053,0,0.24274
35054,0,0.20098
35135,1,0.75753
35136,1,0.69870
35137,1,0.69870
35138,1,0.63982
35139,1,0.70530
35140,1,0.61967
35141,1,0.53720
35142,0,0.45264
35143,0,0.21477
35144,0,0.19741
35145,0,0.21477
35146,0,0.20098
35147,0,0.21477
35148,0,0.40111
35149,0,0.40111
35150,0,0.32276
35151,0,0.37848
35152,0,0.30858
35153,0,0.27543
35154,0,0.25105
35237,1,0.72613
35238,1,0.75753
35239,1,0.75753
35240,1,0.69870
35241,1,0.75753
35242,1,0.63551
35243,0,0.45264
35244,0,0.32276
35245,0,0.19741
35246,0,0.20098
35247,0,0.21477
35248,0,0.24274
35249,0,0.21477
35250,0,0.32276
35251,0,0.40111
35252,0,0.29481
35253,0,0.31624
35254,0,0.25105
35255,0,0.30858
35256,0,0.21477
35339,1,0.55533
35340,1,0.72953
35341,1,0.58348
35342,1,0.75753
35343,1,0.72613
35344,1,0.57265
35345,1,0.55512
35346,0,0.21477
35347,0,0.19741
35348,0,0.21477
35349,0,0.21477
35350,0,0.25105
35351,0,0.25105
35352,0,0.35871
35353,0,0.35871
35354,0,0.30858
35355,0,0.30858
35356,0,0.24274
35357,0,0.28471
35358,0,0.27543
35359,0,0.25105
35360,0,0.21477
35444,1,0.53326
35445,0,0.48868
35446,1,0.56176
35447,1,0.67296
35448,1,0.65313
35449,1,0.57265
35450,0,0.40111
35451,0,0.20098
35452,0,0.20098
35453,0,0.21477
35454,0,0.29481
35455,0,0.24274
35456,0,0.24274
35457,0,0.30858
35458,0,0.28471
35459,0,0.24274
35460,0,0.21477
35461,0,0.21477
35462,0,0.28471
35463,0,0.35871
35464,0,0.21477
35465,0,0.20098
35466,0,0.20098
35553,1,0.58991
35554,1,0.55637
35555,1,0.65251
35556,1,0.64473
35557,1,0.57265
35558,0,0.45264
35559,0,0.24274
35560,0,0.20098
35561,0,0.21477
35562,0,0.21477
35563,0,0.25105
35564,0,0.24274
35565,0,0.35871
35566,0,0.24274
35567,0,0.21477
35568,0,0.21477
35569,0,0.20098
35570,0,0.35871
35571,0,0.24274
35572,0,0.21477
35573,0,0.21477
35574,0,0.21477
35575,0,0.20098
35576,0,0.20098
35577,0,0.19741
35578,0,0.19741
35579,0,0.19741
35663,0,0.46315
35664,1,0.54223
35665,0,0.46315
35666,1,0.57118
35667,1,0.57118
35668,0,0.40111
35669,0,0.20098
35670,0,0.19741
35671,0,0.21477
35672,0,0.20098
35673,0,0.21477
35674,0,0.32276
35675,0,0.27543
35676,0,0.21477
35677,0,0.21477
35678,0,0.20098
35679,0,0.21477
35680,0,0.24274
35681,0,0.21477
35682,0,0.21477
35683,0,0.21477
35684,0,0.20098
35685,0,0.20098
35686,0,0.21477
35687,0,0.19741
35688,0,0.19741
35689,0,0.19741
35773,0,0.46315
35774,1,0.60149
35775,1,0.57118
35776,0,0.46146
35777,0,0.40111
35778,0,0.21477
35779,0,0.19741
35780,0,0.21477
35781,0,0.20098
35782,0,0.21477
35783,0,0.21477
35784,0,0.35871
35785,0,0.24274
35786,0,0.20098
35787,0,0.20098
35788,0,0.19741
35789,0,0.27543
35790,0,0.21477
35791,0,0.21477
35792,0,0.19741
35793,0,0.21477
35794,0,0.21477
35795,0,0.20098
35796,0,0.19741
35797,0,0.19741
35798,0,0.19297
35799,0,0.19297
35800,0,0.19297
35883,1,0.54223
35884,1,0.58991
35885,1,0.57118
35886,0,0.46146
35887,0,0.24274
35888,0,0.19741
35889,0,0.19741
35890,0,0.21477
35891,0,0.21477
35892,0,0.21477
35893,0,0.27543
35894,0,0.30858
35895,0,0.20098
35896,0,0.20098
35897,0,0.20098
35898,0,0.21477
35899,0,0.20098
35900,0,0.19741
35901,0,0.21477
35902,0,0.20098
35903,0,0.19741
35904,0,0.20098
35905,0,0.19741
35906,0,0.19741
35907,0,0.19741
35908,0,0.19297
35909,0,0.19297
35910,0,0.19297
35911,0,0.19741
35994,0,0.46315
35995,1,0.58991
35996,1,0.51912
35997,0,0.40111
35998,0,0.20098
35999,0,0.19741
36000,0,0.21477
36001,0,0.21477
36002,0,0.32276
36003,0,0.21477
36004,0,0.40111
36005,0,0.24274
36006,0,0.21477
36007,0,0.20098
36008,0,0.21477
36009,0,0.20098
36010,0,0.20098
36011,0,0.21477
36012,0,0.19741
36013,0,0.19741
36014,0,0.19741
36015,0,0.19741
36016,0,0.19741
36017,0,0.19297
36018,0,0.19297
36019,0,0.19741
36020,0,0.19741
36021,0,0.19741
36022,0,0.19741
36023,0,0.19741
36108,1,0.58991
36109,1,0.57118
36110,0,0.45264
36111,0,0.24274
36112,0,0.19741
36113,0,0.20098
36114,0,0.19741
36115,0,0.21477
36116,0,0.24274
36117,0,0.29481
36118,0,0.32276
36119,0,0.20098
36120,0,0.20098
36121,0,0.20098
36122,0,0.20098
36123,0,0.20098
36124,0,0.19741
36125,0,0.19741
36126,0,0.19741
36127,0,0.19741
36128,0,0.19297
36129,0,0.19741
36130,0,0.19741
36131,0,0.19741
36132,0,0.19741
36133,0,0.19741
36134,0,0.19741
36135,0,0.19741
36136,0,0.19741
36137,0,0.20098
36138,0,0.19741
36139,0,0.19741
36223,1,0.57118
36224,0,0.49983
36225,0,0.28986
36226,0,0.19741
36227,0,0.19741
36228,0,0.20098
36229,0,0.21477
36230,0,0.21477
36231,0,0.21477
36232,0,0.21477
36233,0,0.20098
36234,0,0.20098
36235,0,0.20098
36236,0,0.19741
36237,0,0.19741
36238,0,0.19741
36239,0,0.19741
36240,0,0.19741
36241,0,0.19741
36242,0,0.19741
36243,0,0.19297
36244,0,0.19741
36245,0,0.19741
36246,0,0.19741
36247,0,0.19741
36248,0,0.19741
36249,0,0.19741
36250,0,0.19741
36251,0,0.20098
36252,0,0.19741
36253,0,0.19741
36339,1,0.53720
36340,0,0.45264
36341,0,0.21477
36342,0,0.19741
36343,0,0.20098
36344,0,0.19741
36345,0,0.21477
36346,0,0.21477
36347,0,0.24274
36348,0,0.21477
36349,0,0.21477
36350,0,0.20098
36351,0,0.20098
36352,0,0.20098
36353,0,0.20098
36354,0,0.19741
36355,0,0.19741
36356,0,0.19741
36357,0,0.19741
36358,0,0.19297
36359,0,0.19741
36360,0,0.19741
36361,0,0.19297
36362,0,0.19741
36363,0,0.19741
36364,0,0.19741
36365,0,0.19741
36366,0,0.19741
36367,0,0.20098
36368,0,0.19741
36369,0,0.19741
36370,0,0.19741
36371,0,0.19741
36456,1,0.53720
36457,0,0.38364
36458,0,0.19741
36459,0,0.20098
36460,0,0.20098
36461,0,0.20098
36462,0,0.21477
36463,0,0.20098
36464,0,0.21477
36465,0,0.21477
36466,0,0.20098
36467,0,0.20098
36468,0,0.20098
36469,0,0.19741
36470,0,0.19741
36471,0,0.20098
36472,0,0.19741
36473,0,0.19741
36474,0,0.19741
36475,0,0.19297
36476,0,0.19741
36477,0,0.19741
36478,0,0.19741
36479,0,0.19741
36480,0,0.19741
36481,0,0.19741
36482,0,0.19741
36483,0,0.19741
36484,0,0.20098
36485,0,0.19741
36486,0,0.19741
36487,0,0.19741
36488,0,0.19741
36573,0,0.45264
36574,0,0.20098
36575,0,0.19741
36576,0,0.20098
36577,0,0.20098
36578,0,0.20098
36579,0,0.20098
36580,0,0.20098
36581,0,0.20098
36582,0,0.20098
36583,0,0.21477
36584,0,0.20098
36585,0,0.20098
36586,0,0.19741
36587,0,0.19741
36588,0,0.19741
36589,0,0.19741
36590,0,0.19741
36591,0,0.19741
36592,0,0.19297
36593,0,0.19741
36594,0,0.19741
36595,0,0.19741
36596,0,0.19741
36597,0,0.19741
36598,0,0.19741
36599,0,0.19741
36600,0,0.20098
36601,0,0.20098
36602,0,0.19741
36603,0,0.19741
36604,0,0.19741
36605,0,0.19741
36606,0,0.19741
36690,0,0.26365
36691,0,0.19741
36692,0,0.19741
36693,0,0.20098
36694,0,0.20098
36695,0,0.21477
36696,0,0.20098
36697,0,0.20098
36698,0,0.20098
36699,0,0.20098
36700,0,0.20098
36701,0,0.20098
36702,0,0.20098
36703,0,0.19741
36704,0,0.19741
36705,0,0.19741
36706,0,0.19741
36707,0,0.19741
36708,0,0.19741
36709,0,0.19741
36710,0,0.19741
36711,0,0.19741
36712,0,0.19741
36713,0,0.19741
36714,0,0.19741
36715,0,0.19741
36716,0,0.19741
36717,0,0.19741
36718,0,0.19741
36719,0,0.20098
36720,0,0.19741
36721,0,0.19741
36722,0,0.19741
36723,0,0.19741
36724,0,0.19741
36725,0,0.19741
36811,0,0.21477
36812,0,0.19741
36813,0,0.20098
36814,0,0.20098
36815,0,0.20098
36816,0,0.21477
36817,0,0.19741
36818,0,0.19741
36819,0,0.20098
36820,0,0.20098
36821,0,0.20098
36822,0,0.21477
36823,0,0.20098
36824,0,0.20098
36825,0,0.19741
36826,0,0.19741
36827,0,0.19741
36828,0,0.19741
36829,0,0.19741
36830,0,0.19741
36831,0,0.19741
36832,0,0.19741
36833,0,0.19741
36834,0,0.19741
36835,0,0.19741
36836,0,0.19741
36837,0,0.19741
36838,0,0.19741
36839,0,0.19741
36840,0,0.19741
36841,0,0.19741
36842,0,0.19741
36843,0,0.19741
36844,0,0.19741
36845,0,0.19741
36846,0,0.19741
36931,0,0.20098
36932,0,0.19741
36933,0,0.20098
36934,0,0.20098
36935,0,0.20098
36936,0,0.20098
36937,0,0.20098
36938,0,0.20098
36939,0,0.21477
36940,0,0.21477
36941,0,0.21477
36942,0,0.20098
36943,0,0.20098
36944,0,0.19741
36945,0,0.19741
36946,0,0.19741
36947,0,0.19741
36948,0,0.19741
36949,0,0.19741
36950,0,0.19741
36951,0,0.19741
36952,0,0.19741
36953,0,0.19741
36954,0,0.19741
36955,0,0.19741
36956,0,0.19741
36957,0,0.19741
36958,0,0.19741
36959,0,0.19741
36960,0,0.19741
36961,0,0.19741
36962,0,0.19741
36963,0,0.19741
36964,0,0.19741
36965,0,0.19741
36966,0,0.19741
36967,0,0.19741
37051,0,0.19741
37052,0,0.21477
37053,0,0.20098
37054,0,0.20098
37055,0,0.20098
37056,0,0.20098
37057,0,0.20098
37058,0,0.21477
37059,0,0.21477
37060,0,0.21477
37061,0,0.21477
37062,0,0.20098
37063,0,0.20098
37064,0,0.19741
37065,0,0.19741
37066,0,0.19741
37067,0,0.19741
37068,0,0.19741
37069,0,0.19741
37070,0,0.19741
37071,0,0.19741
37072,0,0.19741
37073,0,0.19741
37074,0,0.19741
37075,0,0.19741
37076,0,0.19741
37077,0,0.19741
37078,0,0.19741
37079,0,0.19741
37080,0,0.19741
37081,0,0.19297
37082,0,0.19741
37083,0,0.19297
37084,0,0.19741
37085,0,0.19741
37172,0,0.19741
37173,0,0.19741
37174,0,0.21477
37175,0,0.20098
37176,0,0.21477
37177,0,0.21477
37178,0,0.20098
37179,0,0.21477
37180,0,0.21477
37181,0,0.21477
37182,0,0.20098
37183,0,0.21477
37184,0,0.21477
37185,0,0.20098
37186,0,0.19741
37187,0,0.19741
37188,0,0.19741
37189,0,0.19741
37190,0,0.19741
37191,0,0.19741
37192,0,0.19297
37193,0,0.19297
37194,0,0.19741
37195,0,0.19741
37196,0,0.19297
37197,0,0.19741
37198,0,0.19741
37199,0,0.19741
37200,0,0.19297
37201,0,0.19741
37202,0,0.19741
37203,0,0.19741
37204,0,0.19297
37205,0,0.19741
37206,0,0.19741
37207,0,0.19741
37290,0,0.19741
37291,0,0.20098
37292,0,0.20098
37293,0,0.21477
37294,0,0.20098
37295,0,0.20098
37296,0,0.21477
37297,0,0.21477
37298,0,0.21477
37299,0,0.21477
37300,0,0.21477
37301,0,0.20098
37302,0,0.20098
37303,0,0.21477
37304,0,0.20098
37305,0,0.19741
37306,0,0.19741
37307,0,0.19741
37308,0,0.19741
37309,0,0.19297
37310,0,0.19297
37311,0,0.19741
37312,0,0.19741
37313,0,0.19741
37314,0,0.19297
37315,0,0.19741
37316,0,0.19741
37317,0,0.19741
37318,0,0.19297
37319,0,0.19741
37320,0,0.19741
37321,0,0.19741
37322,0,0.19297
37323,0,0.19741
37324,0,0.19741
27317,0,0.40111
27318,0,0.25105
27319,0,0.37591
27320,0,0.46146
27321,1,0.58991
27322,1,0.74229
27323,1,0.75753
27324,1,0.70530
27325,0,0.45824
27326,0,0.40111
27327,0,0.25105
27328,0,0.40111
27329,0,0.40111
27330,0,0.40111
27331,0,0.40111
27332,0,0.30696
27333,0,0.25105
27334,0,0.24274
27335,0,0.32276
27336,1,0.55562
27337,0,0.46315
27338,1,0.58991
27339,1,0.57265
27340,0,0.37848
27341,1,0.70530
27342,1,0.65313
27343,0,0.47939
27344,0,0.24274
27345,0,0.19741
27346,0,0.19741
27347,0,0.19741
27348,0,0.19297
27349,0,0.19741
27350,0,0.21477
27351,0,0.21477
27352,0,0.21477
27353,0,0.20098
27354,0,0.21477
27355,0,0.21477
27356,0,0.21477
27357,0,0.26365
27358,0,0.28986
27359,0,0.27981
27360,0,0.40111
27361,0,0.40111
27362,0,0.45264
27363,0,0.24274
27364,0,0.29481
27365,0,0.21477
27366,0,0.20098
27367,0,0.20098
27368,0,0.20098
27369,0,0.19741
27370,0,0.19297
27371,0,0.19297
27372,0,0.19741
27373,0,0.19741
27374,0,0.20098
27375,0,0.20098
27615,1,0.57265
27616,0,0.40111
27617,0,0.40111
27618,1,0.53720
27619,1,0.51912
27620,0,0.40111
27621,1,0.57265
27622,1,0.63551
27623,0,0.37848
27624,1,0.57265
27625,1,0.53567
27626,1,0.57118
27627,1,0.53720
27628,0,0.46146
27629,0,0.40111
27630,0,0.21477
27631,0,0.21477
27632,0,0.40111
27633,0,0.40111
27634,0,0.40111
27635,1,0.57118
27636,0,0.45264
27637,0,0.32276
27638,1,0.57265
27639,1,0.72613
27640,0,0.48826
27641,0,0.25105
27642,0,0.19741
27643,0,0.19741
27644,0,0.19741
27645,0,0.19741
27646,0,0.19741
27647,0,0.21477
27648,0,0.21477
27649,0,0.19741
27650,0,0.19741
27651,0,0.21477
27652,0,0.21477
27653,0,0.26365
27654,0,0.26365
27655,0,0.26365
27656,0,0.21477
27657,0,0.21477
27658,0,0.32276
27659,0,0.40111
27660,0,0.21477
27661,0,0.32276
27662,0,0.24274
27663,0,0.20098
27664,0,0.19741
27665,0,0.21477
27666,0,0.19741
27667,0,0.19741
27668,0,0.19297
27669,0,0.19297
27670,0,0.19741
27671,0,0.20098
27672,0,0.21477
27673,0,0.19741
27674,0,0.19741
27910,0,0.40111
27911,0,0.21477
27912,0,0.29481
27913,0,0.40111
27914,0,0.40111
27915,0,0.40111
27916,0,0.47939
27917,1,0.65313
27918,1,0.70530
27919,1,0.68132
27920,1,0.62415
27921,1,0.58991
27922,0,0.46146
27923,0,0.40111
27924,0,0.40111
27925,0,0.25105
27926,0,0.21477
27927,0,0.21477
27928,0,0.40111
27929,0,0.40111
27930,0,0.40111
27931,0,0.21477
27932,1,0.53567
27933,1,0.68132
27934,1,0.63551
27935,0,0.40111
27936,0,0.19741
27937,0,0.19741
27938,0,0.19741
27939,0,0.19741
27940,0,0.20098
27941,0,0.21477
27942,0,0.21477
27943,0,0.19741
27944,0,0.21477
27945,0,0.21477
27946,0,0.21477
27947,0,0.24274
27948,0,0.21477
27949,0,0.21477
27950,0,0.21477
27951,0,0.21477
27952,0,0.36452
27953,0,0.45264
27954,0,0.40111
27955,0,0.29481
27956,0,0.21477
27957,0,0.20098
27958,0,0.19741
27959,0,0.19741
27960,0,0.19741
27961,0,0.19741
27962,0,0.19297
27963,0,0.19741
27964,0,0.19741
27965,0,0.21477
27966,0,0.20098
27967,0,0.19741
27968,0,0.20098
27969,1,0.57265
28202,0,0.40111
28203,0,0.46329
28204,0,0.48826
28205,1,0.57265
28206,1,0.57265
28207,1,0.65313
28208,1,0.75753
28209,1,0.70530
28210,1,0.63551
28211,1,0.54186
28212,1,0.60594
28213,0,0.46146
28214,0,0.45264
28215,0,0.45264
28216,0,0.40111
28217,0,0.40111
28218,0,0.24274
28219,0,0.24274
28220,0,0.24274
28221,0,0.21477
28222,0,0.32276
28223,0,0.40111
28224,1,0.57265
28225,0,0.43223
28226,0,0.21477
28227,0,0.19741
28228,0,0.19297
28229,0,0.19741
28230,0,0.19741
28231,0,0.20098
28232,0,0.21477
28233,0,0.20098
28234,0,0.21477
28235,0,0.21477
28236,0,0.21477
28237,0,0.21477
28238,0,0.24274
28239,0,0.26365
28240,0,0.21477
28241,0,0.24274
28242,0,0.36452
28243,0,0.36452
28244,0,0.25105
28245,0,0.36452
28246,0,0.24274
28247,0,0.21477
28248,0,0.19741
28249,0,0.19741
28250,0,0.19741
28251,0,0.19297
28252,0,0.19741
28253,0,0.19297
28254,0,0.19297
28255,0,0.19741
28256,0,0.20098
28257,0,0.19741
28258,0,0.19741
28259,0,0.19741
28260,0,0.32276
28261,0,0.40111
28486,1,0.58991
28487,1,0.62415
28488,1,0.67296
28489,1,0.72613
28490,1,0.68132
28491,1,0.70530
28492,1,0.63551
28493,1,0.57265
28494,1,0.65313
28495,1,0.53567
28496,0,0.40111
28497,0,0.24274
28498,0,0.29481
28499,0,0.25105
28500,0,0.32276
28501,0,0.21477
28502,0,0.21477
28503,0,0.35641
28504,0,0.48826
28505,1,0.56176
28506,1,0.56176
28507,1,0.57265
28508,1,0.65313
28509,0,0.21477
28510,0,0.19741
28511,0,0.19741
28512,0,0.19741
28513,0,0.20098
28514,0,0.21477
28515,0,0.20098
28516,0,0.21477
28517,0,0.21477
28518,0,0.21477
28519,0,0.21477
28520,0,0.21477
28521,0,0.21477
28522,0,0.26365
28523,0,0.36452
28524,0,0.36452
28525,0,0.24274
28526,0,0.21477
28527,0,0.21477
28528,0,0.21477
28529,0,0.19741
28530,0,0.20098
28531,0,0.19741
28532,0,0.19741
28533,0,0.19741
28534,0,0.19297
28535,0,0.19297
28536,0,0.19297
28537,0,0.19741
28538,0,0.21477
28539,0,0.19741
28540,0,0.19741
28541,0,0.19741
28542,0,0.40111
28543,0,0.40111
28544,0,0.19741
28767,0,0.45264
28768,1,0.54186
28769,1,0.67296
28770,1,0.53567
28771,1,0.57265
28772,0,0.37848
28773,0,0.40111
28774,1,0.75753
28775,1,0.65313
28776,1,0.53567
28777,0,0.40111
28778,0,0.24274
28779,0,0.21477
28780,0,0.20098
28781,0,0.21477
28782,0,0.21477
28783,0,0.25105
28784,0,0.40111
28785,0,0.48826
28786,1,0.67296
28787,1,0.63982
28788,1,0.65313
28789,0,0.40293
28790,0,0.28471
28791,0,0.20098
28792,0,0.20098
28793,0,0.20098
28794,0,0.21477
28795,0,0.21477
28796,0,0.21477
28797,0,0.21477
28798,0,0.21477
28799,0,0.21477
28800,0,0.21477
28801,0,0.21477
28802,0,0.21477
28803,0,0.26365
28804,0,0.25105
28805,0,0.21477
28806,0,0.28986
28807,0,0.36452
28808,0,0.21477
28809,0,0.20098
28810,0,0.19741
28811,0,0.19297
28812,0,0.19741
28813,0,0.19741
28814,0,0.19297
28815,0,0.19297
28816,0,0.19297
28817,0,0.19741
28818,0,0.20098
28819,0,0.19741
28820,0,0.19741
28821,0,0.19741
28822,0,0.19741
28823,0,0.21477
28824,0,0.20098
28825,0,0.29481
28826,0,0.19741
29046,0,0.45264
29047,1,0.53720
29048,0,0.47939
29049,0,0.40111
29050,0,0.35641
29051,0,0.24274
29052,0,0.47939
29053,1,0.74229
29054,0,0.47867
29055,0,0.40111
29056,0,0.35641
29057,0,0.24274
29058,0,0.32276
29059,0,0.35641
29060,0,0.40111
29061,0,0.40111
29062,0,0.40111
29063,1,0.55481
29064,1,0.63551
29065,1,0.58292
29066,1,0.63982
29067,1,0.57265
